sirka,delka,nadmorska_vyska,max_teplota,extremni_srazky
50.1,12.6,580.0,15.3,1
50.1,12.6,580.0,14.6,0
50.1,12.6,580.0,21.9,0
50.1,12.6,580.0,19.8,0
50.1,12.6,580.0,22.5,0
50.1,12.6,580.0,19.4,0
50.1,12.6,580.0,12.9,0
50.1,12.6,580.0,7.8,0
50.1,12.6,580.0,1.1,0
50.1,12.6,580.0,3.6,1
50.1,12.6,580.0,0.0,0
50.1,13.1,610.0,-1.8,0
50.1,13.1,610.0,6.2,0
50.1,13.1,610.0,4.2,0
50.1,13.1,610.0,10.6,0
50.1,13.1,610.0,18.9,0
50.1,13.1,610.0,17.9,0
50.1,13.1,610.0,21.2,0
50.1,13.1,610.0,26.2,0
50.1,13.1,610.0,23.5,0
50.1,13.1,610.0,23.8,0
50.1,13.1,610.0,22.9,0
50.1,13.1,610.0,9.1,0
50.1,13.1,610.0,6.1,0
50.1,13.1,610.0,3.4,0
50.1,13.1,610.0,4.2,1
50.1,13.1,610.0,2.6,0
50.1,13.1,610.0,7.2,0
50.1,13.1,610.0,10.4,0
50.1,13.1,610.0,9.6,0
50.1,13.1,610.0,4.7,0
50.1,13.1,610.0,20.4,0
50.1,13.1,610.0,15.4,1
50.1,13.1,610.0,19.2,0
50.1,13.1,610.0,18.6,0
50.1,13.1,610.0,24.8,0
50.1,13.1,610.0,27.2,0
50.1,13.1,610.0,19.6,0
50.1,13.1,610.0,10.3,0
50.1,13.1,610.0,5.7,0
50.1,13.1,610.0,5.7,0
50.1,13.1,610.0,5.7,0
50.1,13.6,373.0,0.3,0
50.1,13.6,373.0,8.4,0
50.1,13.6,373.0,5.8,0
50.1,13.6,373.0,13.1,0
50.1,13.6,373.0,21.0,0
50.1,13.6,373.0,20.4,0
50.1,13.6,373.0,23.4,0
50.1,13.6,373.0,29.7,0
50.1,13.6,373.0,26.1,0
50.1,13.6,373.0,26.1,0
50.1,13.6,373.0,24.5,0
50.1,13.6,373.0,11.1,0
50.1,13.6,373.0,8.1,0
50.1,13.6,373.0,6.0,0
50.1,13.6,373.0,5.7,1
50.1,13.6,373.0,2.2,0
50.1,13.6,373.0,9.7,0
50.1,13.6,373.0,8.9,0
50.1,13.6,373.0,11.4,0
50.1,13.6,373.0,6.1,0
50.1,13.6,373.0,22.0,0
50.1,13.6,373.0,17.3,1
50.1,13.6,373.0,21.1,0
50.1,13.6,373.0,21.0,0
50.1,13.6,373.0,26.8,0
50.1,13.6,373.0,22.2,1
50.1,13.6,373.0,25.9,1
50.1,13.6,373.0,20.8,0
50.1,13.6,373.0,9.1,1
50.1,13.6,373.0,20.5,0
50.1,13.6,373.0,13.6,0
50.1,13.6,373.0,5.4,0
50.1,13.6,373.0,2.7,0
50.1,13.6,373.0,2.3,0
50.1,14.1,417.0,1.0,0
50.1,14.1,417.0,8.4,0
50.1,14.1,417.0,6.2,0
50.1,14.1,417.0,13.5,0
50.1,14.1,417.0,21.2,0
50.1,14.1,417.0,20.9,0
50.1,14.1,417.0,24.0,0
50.1,14.1,417.0,29.5,0
50.1,14.1,417.0,27.0,0
50.1,14.1,417.0,25.9,0
50.1,14.1,417.0,26.1,0
50.1,14.1,417.0,11.4,0
50.1,14.1,417.0,8.6,0
50.1,14.1,417.0,6.4,0
50.1,14.1,417.0,4.7,1
50.1,14.1,417.0,1.3,0
50.1,14.1,417.0,10.3,0
50.1,14.1,417.0,12.2,0
50.1,14.1,417.0,12.5,0
50.1,14.1,417.0,5.2,0
50.1,14.1,417.0,12.9,1
50.1,14.1,417.0,20.4,0
50.1,14.1,417.0,20.9,0
50.1,14.1,417.0,21.6,0
50.1,14.1,417.0,28.5,0
50.1,14.1,417.0,26.0,1
50.1,14.1,417.0,23.5,0
50.1,14.1,417.0,9.4,1
50.1,14.1,417.0,12.1,1
50.1,14.1,417.0,15.9,1
50.1,14.1,417.0,20.2,0
50.1,14.1,417.0,14.5,0
50.1,14.1,417.0,2.1,0
50.1,14.1,417.0,6.1,0
50.1,14.1,417.0,3.7,0
50.1,14.6,238.0,2.2,0
50.1,14.6,238.0,8.7,0
50.1,14.6,238.0,7.2,0
50.1,14.6,238.0,14.3,0
50.1,14.6,238.0,6.8,1
50.1,14.6,238.0,19.3,0
50.1,14.6,238.0,23.8,0
50.1,14.6,238.0,19.7,1
50.1,14.6,238.0,29.1,0
50.1,14.6,238.0,26.2,0
50.1,14.6,238.0,31.9,0
50.1,14.6,238.0,17.1,1
50.1,14.6,238.0,27.7,0
50.1,14.6,238.0,18.7,0
50.1,14.6,238.0,17.9,0
50.1,14.6,238.0,8.1,0
50.1,14.6,238.0,8.8,0
50.1,14.6,238.0,0.4,0
50.1,14.6,238.0,9.4,0
50.1,14.6,238.0,13.4,0
50.1,14.6,238.0,15.1,0
50.1,14.6,238.0,6.8,0
50.1,14.6,238.0,13.4,1
50.1,14.6,238.0,17.6,0
50.1,14.6,238.0,18.9,0
50.1,14.6,238.0,18.6,0
50.1,14.6,238.0,29.2,0
50.1,14.6,238.0,22.8,1
50.1,14.6,238.0,27.5,1
50.1,14.6,238.0,31.0,0
50.1,14.6,238.0,10.1,1
50.1,14.6,238.0,12.2,1
50.1,14.6,238.0,18.5,0
50.1,14.6,238.0,16.9,0
50.1,14.6,238.0,3.2,0
50.1,14.6,238.0,4.2,0
50.1,15.1,209.0,2.8,0
50.1,15.1,209.0,9.2,0
50.1,15.1,209.0,7.1,0
50.1,15.1,209.0,13.9,0
50.1,15.1,209.0,7.7,1
50.1,15.1,209.0,19.5,0
50.1,15.1,209.0,24.0,0
50.1,15.1,209.0,27.1,1
50.1,15.1,209.0,29.1,0
50.1,15.1,209.0,27.0,0
50.1,15.1,209.0,19.0,1
50.1,15.1,209.0,31.0,0
50.1,15.1,209.0,28.0,1
50.1,15.1,209.0,28.8,0
50.1,15.1,209.0,19.4,0
50.1,15.1,209.0,16.5,0
50.1,15.1,209.0,2.9,0
50.1,15.1,209.0,6.4,0
50.1,15.1,209.0,2.5,0
50.1,15.1,209.0,6.8,0
50.1,15.1,209.0,13.1,0
50.1,15.1,209.0,18.7,0
50.1,15.1,209.0,10.2,0
50.1,15.1,209.0,18.6,0
50.1,15.1,209.0,19.2,0
50.1,15.1,209.0,20.0,0
50.1,15.1,209.0,29.4,0
50.1,15.1,209.0,29.2,1
50.1,15.1,209.0,25.0,0
50.1,15.1,209.0,10.8,1
50.1,15.1,209.0,12.8,1
50.1,15.1,209.0,22.6,0
50.1,15.1,209.0,16.4,0
50.1,15.1,209.0,4.1,0
50.1,15.1,209.0,6.9,0
50.1,15.6,253.0,2.5,0
50.1,15.6,253.0,8.8,0
50.1,15.6,253.0,6.3,0
50.1,15.6,253.0,13.4,0
50.1,15.6,253.0,8.0,1
50.1,15.6,253.0,19.2,0
50.1,15.6,253.0,22.6,0
50.1,15.6,253.0,24.2,0
50.1,15.6,253.0,24.0,0
50.1,15.6,253.0,16.2,1
50.1,15.6,253.0,30.7,0
50.1,15.6,253.0,27.0,1
50.1,15.6,253.0,18.4,1
50.1,15.6,253.0,28.2,0
50.1,15.6,253.0,18.9,0
50.1,15.6,253.0,16.3,0
50.1,15.6,253.0,12.3,1
50.1,15.6,253.0,0.4,0
50.1,15.6,253.0,7.9,0
50.1,15.6,253.0,4.6,1
50.1,15.6,253.0,1.6,0
50.1,15.6,253.0,13.5,0
50.1,15.6,253.0,8.7,0
50.1,15.6,253.0,21.8,0
50.1,15.6,253.0,9.8,0
50.1,15.6,253.0,22.3,0
50.1,15.6,253.0,21.4,0
50.1,15.6,253.0,29.4,0
50.1,15.6,253.0,26.3,1
50.1,15.6,253.0,22.6,0
50.1,15.6,253.0,30.8,0
50.1,15.6,253.0,24.0,1
50.1,15.6,253.0,11.0,1
50.1,15.6,253.0,13.6,1
50.1,15.6,253.0,19.1,0
50.1,15.6,253.0,15.6,0
50.1,15.6,253.0,8.2,0
50.1,15.6,253.0,2.8,0
50.1,16.1,258.0,2.0,0
50.1,16.1,258.0,8.9,0
50.1,16.1,258.0,6.2,0
50.1,16.1,258.0,13.8,0
50.1,16.1,258.0,8.9,1
50.1,16.1,258.0,18.6,0
50.1,16.1,258.0,22.6,0
50.1,16.1,258.0,20.0,1
50.1,16.1,258.0,26.6,0
50.1,16.1,258.0,26.0,0
50.1,16.1,258.0,15.6,1
50.1,16.1,258.0,29.5,0
50.1,16.1,258.0,27.3,0
50.1,16.1,258.0,17.0,0
50.1,16.1,258.0,15.8,1
50.1,16.1,258.0,16.4,0
50.1,16.1,258.0,13.4,1
50.1,16.1,258.0,-0.1,0
50.1,16.1,258.0,7.5,0
50.1,16.1,258.0,1.2,0
50.1,16.1,258.0,11.1,0
50.1,16.1,258.0,8.7,0
50.1,16.1,258.0,20.9,0
50.1,16.1,258.0,8.9,0
50.1,16.1,258.0,19.7,0
50.1,16.1,258.0,18.4,0
50.1,16.1,258.0,24.9,0
50.1,16.1,258.0,27.1,1
50.1,16.1,258.0,27.4,1
50.1,16.1,258.0,25.0,1
50.1,16.1,258.0,21.1,0
50.1,16.1,258.0,30.5,0
50.1,16.1,258.0,14.4,1
50.1,16.1,258.0,11.1,1
50.1,16.1,258.0,13.2,1
50.1,16.1,258.0,19.5,0
50.1,16.1,258.0,16.0,0
50.1,16.1,258.0,8.8,0
50.1,16.1,258.0,2.1,0
50.1,16.6,650.0,-0.7,0
50.1,16.6,650.0,5.4,0
50.1,16.6,650.0,4.9,0
50.1,16.6,650.0,11.6,0
50.1,16.6,650.0,17.9,0
50.1,16.6,650.0,16.9,0
50.1,16.6,650.0,19.8,0
50.1,16.6,650.0,24.8,0
50.1,16.6,650.0,13.1,1
50.1,16.6,650.0,26.1,0
50.1,16.6,650.0,23.4,0
50.1,16.6,650.0,20.1,0
50.1,16.6,650.0,10.0,0
50.1,16.6,650.0,10.6,1
50.1,16.6,650.0,3.5,0
50.1,16.6,650.0,4.2,0
50.1,16.6,650.0,4.3,1
50.1,16.6,650.0,-2.5,0
50.1,16.6,650.0,6.5,0
50.1,16.6,650.0,10.7,0
50.1,16.6,650.0,12.5,0
50.1,16.6,650.0,3.4,0
50.1,16.6,650.0,15.1,0
50.1,16.6,650.0,16.9,1
50.1,16.6,650.0,14.4,0
50.1,16.6,650.0,17.9,0
50.1,16.6,650.0,24.5,1
50.1,16.6,650.0,23.1,1
50.1,16.6,650.0,20.4,0
50.1,16.6,650.0,26.5,0
50.1,16.6,650.0,21.2,1
50.1,16.6,650.0,12.1,1
50.1,16.6,650.0,8.9,1
50.1,16.6,650.0,11.5,1
50.1,16.6,650.0,12.6,1
50.1,16.6,650.0,17.0,0
50.1,16.6,650.0,12.3,0
50.1,16.6,650.0,5.9,0
50.1,16.6,650.0,-1.1,0
50.1,17.1,648.0,1.8,1
50.1,17.1,648.0,-2.4,0
50.1,17.1,648.0,5.9,0
50.1,17.1,648.0,5.7,0
50.1,17.1,648.0,8.2,0
50.1,17.1,648.0,15.4,0
50.1,17.1,648.0,8.2,1
50.1,17.1,648.0,21.4,0
50.1,17.1,648.0,23.4,0
50.1,17.1,648.0,22.5,0
50.1,17.1,648.0,14.0,1
50.1,17.1,648.0,26.7,0
50.1,17.1,648.0,23.4,0
50.1,17.1,648.0,13.1,0
50.1,17.1,648.0,13.9,0
50.1,17.1,648.0,9.1,1
50.1,17.1,648.0,-1.4,0
50.1,17.1,648.0,0.9,0
50.1,17.1,648.0,3.1,1
50.1,17.1,648.0,4.9,1
50.1,17.1,648.0,-3.5,0
50.1,17.1,648.0,9.3,0
50.1,17.1,648.0,6.6,1
50.1,17.1,648.0,5.1,1
50.1,17.1,648.0,6.6,0
50.1,17.1,648.0,10.4,0
50.1,17.1,648.0,14.2,0
50.1,17.1,648.0,15.7,0
50.1,17.1,648.0,19.4,0
50.1,17.1,648.0,25.2,0
50.1,17.1,648.0,25.2,1
50.1,17.1,648.0,19.4,0
50.1,17.1,648.0,25.5,0
50.1,17.1,648.0,21.0,1
50.1,17.1,648.0,13.5,1
50.1,17.1,648.0,9.6,1
50.1,17.1,648.0,12.5,1
50.1,17.1,648.0,16.2,1
50.1,17.1,648.0,10.3,0
50.1,17.1,648.0,11.8,0
50.1,17.1,648.0,3.1,0
50.1,17.1,648.0,-2.7,0
50.1,17.1,648.0,0.5,1
50.1,17.6,478.0,0.3,0
50.1,17.6,478.0,7.6,0
50.1,17.6,478.0,5.2,0
50.1,17.6,478.0,11.9,0
50.1,17.6,478.0,17.5,0
50.1,17.6,478.0,16.8,1
50.1,17.6,478.0,20.9,1
50.1,17.6,478.0,23.6,0
50.1,17.6,478.0,25.0,0
50.1,17.6,478.0,23.7,0
50.1,17.6,478.0,18.2,1
50.1,17.6,478.0,29.1,0
50.1,17.6,478.0,26.6,0
50.1,17.6,478.0,16.0,0
50.1,17.6,478.0,16.8,0
50.1,17.6,478.0,12.2,1
50.1,17.6,478.0,0.3,0
50.1,17.6,478.0,-3.2,1
50.1,17.6,478.0,6.1,1
50.1,17.6,478.0,4.4,0
50.1,17.6,478.0,-0.9,0
50.1,17.6,478.0,12.4,0
50.1,17.6,478.0,6.6,0
50.1,17.6,478.0,19.2,0
50.1,17.6,478.0,9.3,0
50.1,17.6,478.0,22.2,0
50.1,17.6,478.0,19.2,0
50.1,17.6,478.0,20.8,1
50.1,17.6,478.0,31.2,0
50.1,17.6,478.0,22.8,0
50.1,17.6,478.0,28.8,0
50.1,17.6,478.0,14.1,1
50.1,17.6,478.0,10.9,1
50.1,17.6,478.0,14.0,1
50.1,17.6,478.0,17.5,1
50.1,17.6,478.0,18.6,0
50.1,17.6,478.0,14.2,0
50.1,17.6,478.0,7.8,0
50.1,17.6,478.0,-0.4,0
50.1,18.1,235.0,2.2,0
50.1,18.1,235.0,8.8,0
50.1,18.1,235.0,6.5,0
50.1,18.1,235.0,12.8,0
50.1,18.1,235.0,19.1,0
50.1,18.1,235.0,21.4,0
50.1,18.1,235.0,18.6,0
50.1,18.1,235.0,27.2,0
50.1,18.1,235.0,20.0,1
50.1,18.1,235.0,16.7,1
50.1,18.1,235.0,30.5,0
50.1,18.1,235.0,20.6,1
50.1,18.1,235.0,27.9,0
50.1,18.1,235.0,17.6,0
50.1,18.1,235.0,18.2,0
50.1,18.1,235.0,14.0,1
50.1,18.1,235.0,0.9,0
50.1,18.1,235.0,-1.9,1
50.1,18.1,235.0,7.2,0
50.1,18.1,235.0,0.3,0
50.1,18.1,235.0,10.4,0
50.1,18.1,235.0,8.2,0
50.1,18.1,235.0,21.9,0
50.1,18.1,235.0,7.8,0
50.1,18.1,235.0,21.4,0
50.1,18.1,235.0,16.7,0
50.1,18.1,235.0,25.6,0
50.1,18.1,235.0,27.1,0
50.1,18.1,235.0,25.7,0
50.1,18.1,235.0,14.1,1
50.1,18.1,235.0,16.2,1
50.1,18.1,235.0,19.3,1
50.1,18.1,235.0,21.9,0
50.1,18.1,235.0,16.8,0
50.1,18.1,235.0,1.7,0
50.1,18.1,235.0,3.8,0
50.1,18.6,239.0,2.0,0
50.1,18.6,239.0,7.7,0
50.1,18.6,239.0,6.1,0
50.1,18.6,239.0,13.2,0
50.1,18.6,239.0,19.1,0
50.1,18.6,239.0,12.0,1
50.1,18.6,239.0,21.6,0
50.1,18.6,239.0,24.8,0
50.1,18.6,239.0,25.9,1
50.1,18.6,239.0,24.5,0
50.1,18.6,239.0,20.5,1
50.1,18.6,239.0,17.4,1
50.1,18.6,239.0,27.9,0
50.1,18.6,239.0,27.8,0
50.1,18.6,239.0,17.4,0
50.1,18.6,239.0,18.0,0
50.1,18.6,239.0,0.6,0
50.1,18.6,239.0,-1.5,1
50.1,18.6,239.0,5.9,0
50.1,18.6,239.0,0.1,0
50.1,18.6,239.0,11.4,0
50.1,18.6,239.0,8.9,0
50.1,18.6,239.0,22.4,0
50.1,18.6,239.0,8.9,0
50.1,18.6,239.0,21.5,0
50.1,18.6,239.0,15.5,0
50.1,18.6,239.0,25.2,0
50.1,18.6,239.0,26.1,0
50.1,18.6,239.0,25.4,0
50.1,18.6,239.0,14.9,1
50.1,18.6,239.0,16.2,1
50.1,18.6,239.0,18.5,1
50.1,18.6,239.0,22.9,0
50.1,18.6,239.0,16.5,0
50.1,18.6,239.0,1.7,0
50.1,18.6,239.0,4.0,0
50.6,12.1,357.0,-0.2,0
50.6,12.1,357.0,7.7,0
50.6,12.1,357.0,6.8,0
50.6,12.1,357.0,14.1,0
50.6,12.1,357.0,21.1,0
50.6,12.1,357.0,18.0,0
50.6,12.1,357.0,22.9,0
50.6,12.1,357.0,26.9,0
50.6,12.1,357.0,18.0,1
50.6,12.1,357.0,29.6,0
50.6,12.1,357.0,27.0,0
50.6,12.1,357.0,22.9,0
50.6,12.1,357.0,11.6,0
50.6,12.1,357.0,0.7,0
50.6,12.1,357.0,6.1,0
50.6,12.1,357.0,6.1,1
50.6,12.1,357.0,-0.8,0
50.6,12.1,357.0,7.2,0
50.6,12.1,357.0,11.9,0
50.6,12.1,357.0,17.1,0
50.6,12.1,357.0,5.9,0
50.6,12.1,357.0,12.2,1
50.6,12.1,357.0,16.4,0
50.6,12.1,357.0,20.6,1
50.6,12.1,357.0,18.4,1
50.6,12.1,357.0,15.4,0
50.6,12.1,357.0,23.9,1
50.6,12.1,357.0,28.0,0
50.6,12.1,357.0,25.0,1
50.6,12.1,357.0,28.0,1
50.6,12.1,357.0,19.5,0
50.6,12.1,357.0,27.8,0
50.6,12.1,357.0,19.0,1
50.6,12.1,357.0,17.5,0
50.6,12.1,357.0,16.5,0
50.6,12.1,357.0,5.6,0
50.6,12.1,357.0,1.8,0
50.6,12.6,533.0,-0.4,0
50.6,12.6,533.0,6.3,0
50.6,12.6,533.0,6.4,0
50.6,12.6,533.0,13.3,0
50.6,12.6,533.0,20.9,0
50.6,12.6,533.0,17.5,0
50.6,12.6,533.0,19.6,1
50.6,12.6,533.0,24.0,0
50.6,12.6,533.0,20.4,0
50.6,12.6,533.0,29.1,0
50.6,12.6,533.0,26.4,0
50.6,12.6,533.0,23.0,0
50.6,12.6,533.0,11.1,0
50.6,12.6,533.0,0.0,0
50.6,12.6,533.0,6.6,1
50.6,12.6,533.0,8.2,0
50.6,12.6,533.0,4.8,1
50.6,12.6,533.0,-1.4,0
50.6,12.6,533.0,6.3,0
50.6,12.6,533.0,13.4,0
50.6,12.6,533.0,12.3,0
50.6,12.6,533.0,4.4,0
50.6,12.6,533.0,12.1,1
50.6,12.6,533.0,16.1,0
50.6,12.6,533.0,15.9,1
50.6,12.6,533.0,19.0,1
50.6,12.6,533.0,18.1,1
50.6,12.6,533.0,18.5,0
50.6,12.6,533.0,24.3,1
50.6,12.6,533.0,24.5,0
50.6,12.6,533.0,18.6,0
50.6,12.6,533.0,23.0,1
50.6,12.6,533.0,23.5,0
50.6,12.6,533.0,9.0,1
50.6,12.6,533.0,12.2,1
50.6,12.6,533.0,17.0,0
50.6,12.6,533.0,16.8,0
50.6,12.6,533.0,7.7,0
50.6,12.6,533.0,-0.9,0
50.6,13.1,602.0,-1.4,0
50.6,13.1,602.0,5.1,0
50.6,13.1,602.0,3.5,0
50.6,13.1,602.0,10.7,0
50.6,13.1,602.0,17.8,0
50.6,13.1,602.0,15.8,0
50.6,13.1,602.0,19.6,0
50.6,13.1,602.0,23.7,0
50.6,13.1,602.0,18.2,1
50.6,13.1,602.0,26.4,0
50.6,13.1,602.0,22.7,0
50.6,13.1,602.0,21.9,0
50.6,13.1,602.0,9.9,0
50.6,13.1,602.0,-2.0,0
50.6,13.1,602.0,4.8,1
50.6,13.1,602.0,8.9,0
50.6,13.1,602.0,1.0,1
50.6,13.1,602.0,3.1,1
50.6,13.1,602.0,-1.8,0
50.6,13.1,602.0,6.3,0
50.6,13.1,602.0,11.4,0
50.6,13.1,602.0,12.9,0
50.6,13.1,602.0,6.9,0
50.6,13.1,602.0,10.8,1
50.6,13.1,602.0,16.2,0
50.6,13.1,602.0,17.2,1
50.6,13.1,602.0,15.1,0
50.6,13.1,602.0,26.0,0
50.6,13.1,602.0,21.6,0
50.6,13.1,602.0,21.8,1
50.6,13.1,602.0,17.0,1
50.6,13.1,602.0,26.1,0
50.6,13.1,602.0,6.4,1
50.6,13.1,602.0,9.7,1
50.6,13.1,602.0,12.0,1
50.6,13.1,602.0,16.2,0
50.6,13.1,602.0,16.4,0
50.6,13.1,602.0,6.6,0
50.6,13.1,602.0,-2.4,0
